Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.058639657	0.000105289	0.001860981	0.000839755
0.058705968	0.000105781	0.003049024	0.000840243
0.058772286	0.000106277	0.002041294	0.000840168
0.058838604	0.000106777	0.002041294	0.000840168
0.058904935	0.000107282	0.000553709	0.000839722
0.058971271	0.000107791	0.001525313	0.000839926
0.059037614	0.000108304	0.001291122	0.00083955
0.059103956	0.000108821	0.001155424	0.00083964
0.059170311	0.000109342	-0.001312809	0.000839373
0.059236673	0.000109868	0.002157215	0.000839984
0.05930304	0.000110397	3.89422E-05	0.000839481
0.059369413	0.000110931	0.000603437	0.00083937
0.059435787	0.000111468	0.000913422	0.000839961
0.059502173	0.000112009	0.000270216	0.000839698
0.059568565	0.000112555	0.000186598	0.000839595
0.059634963	0.000113104	0.000593691	0.000839324
0.059701361	0.000113656	0.001444121	0.000839395
0.059767771	0.000114213	0.001786942	0.000839698
0.059834188	0.000114774	0.001101621	0.000839092
0.059900611	0.000115338	-0.001679065	0.000839246
0.059967033	0.000115905	0.000543865	0.000839675
0.060033468	0.000116477	0.0035021	0.000839462
0.06009991	0.000117052	0.001806585	0.000839207
0.060166357	0.000117631	0.000534868	0.000839044
0.060232805	0.000118213	0.001214791	0.000839335
0.060299264	0.000118798	0.003444677	0.000840352
0.06036573	0.000119388	0.00230753	0.000839671
0.060432203	0.00011998	0.002038494	0.000839425
0.060498675	0.000120576	0.002075444	0.000839453
0.060565159	0.000121175	0.003883237	0.000839794
0.06063165	0.000121778	0.002129712	0.000839417
0.060698146	0.000122384	0.001976871	0.000839572
0.060764643	0.000122993	0.00331939	0.000839477
0.060831152	0.000123606	0.00287722	0.000839292
0.060897668	0.000124222	0.002408789	0.00083971
0.060964189	0.00012484	0.00317004	0.000838779
0.061030717	0.000125463	0.003407921	0.000839312
0.061097244	0.000126088	0.005192697	0.000840257
0.061163784	0.000126716	0.005392681	0.000840177
0.06123033	0.000127347	0.002366519	0.000839366
0.061296883	0.000127982	0.004472909	0.000839509
0.061363435	0.000128619	0.003840316	0.00083945
0.061429999	0.00012926	0.004260037	0.000839384
0.06149657	0.000129903	0.002827569	0.000839059
0.061563147	0.000130549	0.004997238	0.00083964
0.061629724	0.000131198	0.005769297	0.000839767
0.061696313	0.00013185	0.005878111	0.000839268
0.061762909	0.000132505	0.003089683	0.000839417
0.06182951	0.000133163	0.004251158	0.000838911
0.061896112	0.000133824	0.004083077	0.000839715
0.061962726	0.000134487	0.002802361	0.000838651
0.062029346	0.000135153	0.002674859	0.000839214
0.062095972	0.000135822	0.0039643	0.000838729
0.062162598	0.000136494	0.004010104	0.000839231
0.062229237	0.000137168	0.002060254	0.000838508
0.062295881	0.000137845	0.000878275	0.00083818
0.062362532	0.000138524	0.003927234	0.000838701
0.062429183	0.000139206	0.002131713	0.000838407
0.062495846	0.000139891	0.002133886	0.000837982
0.062562516	0.000140578	0.000190855	0.000838584
0.062629192	0.000141268	0.005033675	0.000838232
0.062695873	0.000141961	0.00221299	0.000838353
0.062762555	0.000142656	0.000779615	0.000838299
0.062829249	0.000143353	0.0020059	0.000837961
0.062895949	0.000144053	0.003254638	0.000837874
0.062962656	0.000144755	0.00111222	0.000837972
0.063029362	0.00014546	0.001149508	0.000837418
0.063096081	0.000146167	-0.000484071	0.000837869
0.063162806	0.000146877	0.001538114	0.000837795
0.063229537	0.000147589	0.00303713	0.000837435
0.063296268	0.000148303	0.001255038	0.000837771
0.063363011	0.000149019	0.000527626	0.00083725
0.063429761	0.000149738	0.001530767	0.000837324
0.063496516	0.00015046	0.001149151	0.000838
0.063563297	0.000152622	0.001009535	0.000837194
0.063630066	0.00015263	0.003448493	0.00083748
0.063696816	0.000152642	0.003971157	0.00083761
0.063763547	0.000152659	0.004058109	0.000837871
0.063830252	0.000152681	0.000704321	0.000837502
0.063896945	0.000152709	0.003701983	0.000837365
0.063963619	0.000152741	0.004758592	0.000837247
0.064030274	0.000152778	0.002918945	0.000837461
0.064096904	0.000152821	0.002490021	0.000836899
0.064163521	0.000152868	0.002968626	0.000837693
0.064230119	0.000152921	0.004977963	0.000837261
0.064296698	0.000152978	0.004863718	0.000837019
0.064363257	0.000153041	0.002997409	0.00083725
0.064429792	0.000153109	0.004435088	0.000837038
0.064496314	0.000153182	0.00440402	0.000837323
0.064562817	0.00015326	0.00369451	0.000836154
